Date,Time,Actual,Predict,Error,Abs Error,APE
26/5/2020,15:00:00,1201.7346,1469.5135,-267.7789,267.7789,22.28269869
26/5/2020,16:00:00,1130.9703,1453.0737,-322.1034,322.1034,28.48027044
26/5/2020,17:00:00,1087.5715,1418.6746,-331.1031,331.1031,30.44426045
26/5/2020,18:00:00,1142.3014,1364.08,-221.7786,221.7786,19.41506856
26/5/2020,19:00:00,1204.9876,1330.7915,-125.8039,125.8039,10.44026511
26/5/2020,20:00:00,1213.8868,1312.5698,-98.683,98.683,8.12950598
26/5/2020,21:00:00,1205.5671,1299.7318,-94.1647,94.1647,7.810821977
26/5/2020,22:00:00,1169.3098,1291.6489,-122.3391,122.3391,10.46250532
26/5/2020,23:00:00,1141.4458,1283.4708,-142.025,142.025,12.44255312
27/5/2020,0:00:00,1102.6683,1157.1382,-54.4699,54.4699,4.939826419
27/5/2020,1:00:00,1074.24,1145.9136,-71.6736,71.6736,6.672028597
27/5/2020,2:00:00,1043.5014,1141.5176,-98.0162,98.0162,9.393010877
27/5/2020,3:00:00,1011.4603,1138.877,-127.4167,127.4167,12.59730115
27/5/2020,4:00:00,1003.7596,1138.4989,-134.7393,134.7393,13.42346315
27/5/2020,5:00:00,1000.7837,1141.1306,-140.3469,140.3469,14.02369963
27/5/2020,6:00:00,975.1143,1140.5006,-165.3863,165.3863,16.96070912
27/5/2020,7:00:00,1069.9717,1171.7917,-101.82,101.82,9.516139539
27/5/2020,8:00:00,1136.6197,1212.0597,-75.44,75.44,6.637224394
27/5/2020,9:00:00,1151.653,1250.9106,-99.2576,99.2576,8.618707197
27/5/2020,10:00:00,1179.0422,1295.793,-116.7508,116.7508,9.902173137
27/5/2020,11:00:00,1152.5325,1341.745,-189.2125,189.2125,16.41710754
27/5/2020,12:00:00,1163.4504,1374.6788,-211.2284,211.2284,18.15534208
27/5/2020,13:00:00,1126.6127,1387.6677,-261.055,261.055,23.17167204
27/5/2020,14:00:00,1071.0395,1387.3717,-316.3322,316.3322,29.53506383
27/5/2020,15:00:00,1021.4588,1372.3811,-350.9223,350.9223,34.35501265
27/5/2020,16:00:00,979.2583,1343.1488,-363.8905,363.8905,37.15980758
27/5/2020,17:00:00,978.1648,1309.1907,-331.0259,331.0259,33.8415265
27/5/2020,18:00:00,1064.9454,1278.3215,-213.3761,213.3761,20.03634177
27/5/2020,19:00:00,1093.9314,1258.8059,-164.8745,164.8745,15.07174033
27/5/2020,20:00:00,1097.5854,1251.9891,-154.4037,154.4037,14.06757962
27/5/2020,21:00:00,1071.3817,1247.8319,-176.4502,176.4502,16.46940581
27/5/2020,22:00:00,1058.547,1238.269,-179.722,179.722,16.97817858
27/5/2020,23:00:00,1022.8537,1228.1171,-205.2634,205.2634,20.06771838
28/5/2020,0:00:00,989.8083,1102.7062,-112.8979,112.8979,11.40603691
28/5/2020,1:00:00,968.0644,1094.3976,-126.3332,126.3332,13.05008221
28/5/2020,2:00:00,948.2081,1087.4459,-139.2378,139.2378,14.68430822
28/5/2020,3:00:00,937.3301,1083.4661,-146.136,146.136,15.59066544
28/5/2020,4:00:00,920.6072,1075.7876,-155.1804,155.1804,16.85630962
28/5/2020,5:00:00,929.8379,1067.1742,-137.3363,137.3363,14.7699185
28/5/2020,6:00:00,912.319,1067.9685,-155.6495,155.6495,17.06086358
28/5/2020,7:00:00,990.8222,1110.811,-119.9888,119.9888,12.11002337
28/5/2020,8:00:00,1061.3355,1141.3007,-79.9652,79.9652,7.534394167
28/5/2020,9:00:00,1090.5548,1173.2395,-82.6847,82.6847,7.58189318
28/5/2020,10:00:00,1124.7931,1205.5901,-80.797,80.797,7.18327664
28/5/2020,11:00:00,1153.6912,1231.9519,-78.2607,78.2607,6.783504979
28/5/2020,12:00:00,1154.6382,1250.4504,-95.8122,95.8122,8.298027902
28/5/2020,13:00:00,1139.1839,1262.0928,-122.9089,122.9089,10.7892062
28/5/2020,14:00:00,1133.2705,1269.103,-135.8325,135.8325,11.9858851
28/5/2020,15:00:00,1099.7319,1273.5269,-173.795,173.795,15.80339717
28/5/2020,16:00:00,1056.7521,1273.4917,-216.7396,216.7396,20.5099758
28/5/2020,17:00:00,1040.0712,1265.4528,-225.3816,225.3816,21.66982414
28/5/2020,18:00:00,1091.197,1232.9424,-141.7454,141.7454,12.98990008
28/5/2020,19:00:00,1142.9978,1194.0065,-51.0087,51.0087,4.462712002
28/5/2020,20:00:00,1148.9811,1181.5789,-32.5978,32.5978,2.837104979
28/5/2020,21:00:00,1153.0711,1179.2123,-26.1412,26.1412,2.267093504
28/5/2020,22:00:00,1136.8335,1180.77,-43.9365,43.9365,3.864813977
28/5/2020,23:00:00,1100.717,1177.7982,-77.0812,77.0812,7.002817255
29/5/2020,0:00:00,1048.4251,1055.8851,-7.46,7.46,0.711543438
29/5/2020,1:00:00,1002.4046,1047.1106,-44.706,44.706,4.459875783
29/5/2020,2:00:00,986.4186,1040.0769,-53.6583,53.6583,5.439708862
29/5/2020,3:00:00,957.6026,1037.4247,-79.8221,79.8221,8.335618554
29/5/2020,4:00:00,937.8338,1040.9679,-103.1341,103.1341,10.99705513
29/5/2020,5:00:00,941.158,1044.3616,-103.2036,103.2036,10.9655977
29/5/2020,6:00:00,921.366,1056.8611,-135.4951,135.4951,14.70589321
29/5/2020,7:00:00,1005.7604,1120.3578,-114.5974,114.5974,11.3941054
29/5/2020,8:00:00,1075.7854,1164.1572,-88.3718,88.3718,8.214630911
29/5/2020,9:00:00,1108.8175,1218.9116,-110.0941,110.0941,9.928964866
29/5/2020,10:00:00,1123.0387,1279.0688,-156.0301,156.0301,13.89356395
29/5/2020,11:00:00,1143.284,1325.1439,-181.8599,181.8599,15.90680006
29/5/2020,12:00:00,1145.4113,1357.3187,-211.9074,211.9074,18.50055085
29/5/2020,13:00:00,1147.3487,1369.5149,-222.1662,222.1662,19.36344199
29/5/2020,14:00:00,1150.7941,1362.4988,-211.7047,211.7047,18.39640123
29/5/2020,15:00:00,1111.5261,1344.3079,-232.7818,232.7818,20.94254017
29/5/2020,16:00:00,1045.659,1316.4076,-270.7486,270.7486,25.89262848
29/5/2020,17:00:00,1041.5885,1277.3881,-235.7996,235.7996,22.63846039
29/5/2020,18:00:00,1099.5653,1224.2529,-124.6876,124.6876,11.33971761
29/5/2020,19:00:00,1159.4002,1192.7522,-33.352,33.352,2.876659845
29/5/2020,20:00:00,1147.9186,1185.166,-37.2474,37.2474,3.244777112
29/5/2020,21:00:00,1135.9882,1188.2579,-52.2697,52.2697,4.601253781
29/5/2020,22:00:00,1107.5936,1192.0972,-84.5036,84.5036,7.629477093
29/5/2020,23:00:00,1079.2784,1187.4711,-108.1927,108.1927,10.02454047
30/5/2020,0:00:00,1036.981,1086.7367,-49.7557,49.7557,4.798130342
30/5/2020,1:00:00,1008.5706,1080.6233,-72.0527,72.0527,7.14404128
30/5/2020,2:00:00,981.9116,1076.8427,-94.9311,94.9311,9.667988442
30/5/2020,3:00:00,956.9958,1079.3337,-122.3379,122.3379,12.78353573
30/5/2020,4:00:00,944.4835,1080.7566,-136.2731,136.2731,14.42831982
30/5/2020,5:00:00,914.5798,1085.5278,-170.948,170.948,18.69142529
30/5/2020,6:00:00,877.7646,1115.0503,-237.2857,237.2857,27.03295394
30/5/2020,7:00:00,930.1995,1174.1979,-243.9984,243.9984,26.23076018
30/5/2020,8:00:00,995.7161,1219.9257,-224.2096,224.2096,22.51742239
30/5/2020,9:00:00,1018.4162,1257.5092,-239.093,239.093,23.47694391
30/5/2020,10:00:00,1047.3948,1288.7915,-241.3967,241.3967,23.04734566
30/5/2020,11:00:00,1048.7038,1310.8202,-262.1164,262.1164,24.99432156
30/5/2020,12:00:00,1058.4083,1322.5869,-264.1786,264.1786,24.95998945
30/5/2020,13:00:00,1047.0431,1328.2168,-281.1737,281.1737,26.85407124
30/5/2020,14:00:00,1032.8215,1321.8059,-288.9844,288.9844,27.98009143
30/5/2020,15:00:00,1015.1062,1309.0457,-293.9395,293.9395,28.95652691
30/5/2020,16:00:00,1017.6759,1294.307,-276.6311,276.6311,27.18263251
30/5/2020,17:00:00,1026.939,1273.2147,-246.2757,246.2757,23.98153152
30/5/2020,18:00:00,1080.41,1242.0863,-161.6763,161.6763,14.96434687
30/5/2020,19:00:00,1103.097,1220.5895,-117.4925,117.4925,10.65114854
30/5/2020,20:00:00,1093.0217,1212.3528,-119.3311,119.3311,10.91754171
30/5/2020,21:00:00,1069.9263,1207.9786,-138.0523,138.0523,12.90297285
30/5/2020,22:00:00,1052.5858,1207.5845,-154.9987,154.9987,14.72551691
30/5/2020,23:00:00,1022.9322,1207.1508,-184.2186,184.2186,18.00887683
31/5/2020,0:00:00,1001.1041,1084.5182,-83.4141,83.4141,8.332210406
31/5/2020,1:00:00,989.647,1072.1125,-82.4655,82.4655,8.332819682
31/5/2020,2:00:00,950.0437,1062.3093,-112.2656,112.2656,11.816888
31/5/2020,3:00:00,936.0798,1057.031,-120.9512,120.9512,12.92103515
31/5/2020,4:00:00,909.3632,1056.5739,-147.2107,147.2107,16.18832827
31/5/2020,5:00:00,884.3612,1059.7683,-175.4071,175.4071,19.83432787
31/5/2020,6:00:00,837.576,1078.1586,-240.5826,240.5826,28.72367403
31/5/2020,7:00:00,834.2797,1142.4114,-308.1317,308.1317,36.93386043
31/5/2020,8:00:00,848.1495,1201.3201,-353.1706,353.1706,41.64013538
31/5/2020,9:00:00,861.3623,1257.5692,-396.2069,396.2069,45.99770619
31/5/2020,10:00:00,874.3288,1305.3119,-430.9831,430.9831,49.2930234
31/5/2020,11:00:00,891.1181,1334.1105,-442.9924,442.9924,49.7119742
31/5/2020,12:00:00,912.8359,1352.892,-440.0561,440.0561,48.20758035
31/5/2020,13:00:00,919.6723,1355.2438,-435.5715,435.5715,47.36159826
31/5/2020,14:00:00,932.6186,1348.1427,-415.5241,415.5241,44.55455853
31/5/2020,15:00:00,941.5736,1327.7933,-386.2197,386.2197,41.01853535
31/5/2020,16:00:00,958.6672,1297.3799,-338.7127,338.7127,35.33162499
31/5/2020,17:00:00,958.8952,1258.7722,-299.877,299.877,31.27317772
31/5/2020,18:00:00,1015.5133,1217.313,-201.7997,201.7997,19.87169444
31/5/2020,19:00:00,1102.3474,1190.535,-88.1876,88.1876,7.999982583
31/5/2020,20:00:00,1126.0997,1179.0262,-52.9265,52.9265,4.699983492
31/5/2020,21:00:00,1116.4743,1170.98,-54.5057,54.5057,4.881948469
31/5/2020,22:00:00,1085.8194,1165.0189,-79.1995,79.1995,7.293984617
31/5/2020,23:00:00,1056.2947,1159.6937,-103.399,103.399,9.788840179
1/6/2020,0:00:00,999.6582,1018.41315,-18.75495,18.75495,1.876136263
1/6/2020,1:00:00,996.2859,1013.14954,-16.86364,16.86364,1.692650674
1/6/2020,2:00:00,972.3116,1011.65784,-39.34624,39.34624,4.046669812
1/6/2020,3:00:00,950.982,1010.8343,-59.8523,59.8523,6.293736369
1/6/2020,4:00:00,934.7633,1012.68066,-77.91736,77.91736,8.335517665
1/6/2020,5:00:00,933.7608,1017.95886,-84.19806,84.19806,9.017090887
1/6/2020,6:00:00,937.1256,1032.3867,-95.2611,95.2611,10.16524359
1/6/2020,7:00:00,1047.9074,1085.5,-37.5926,37.5926,3.587397131
1/6/2020,8:00:00,1150.9169,1132.1158,18.8011,18.8011,1.633575804
1/6/2020,9:00:00,1186.809,1170.7484,16.0606,16.0606,1.353259033
1/6/2020,10:00:00,1227.246,1222.1794,5.0666,5.0666,0.412843065
1/6/2020,11:00:00,1247.2696,1260.3138,-13.0442,13.0442,1.045820406
1/6/2020,12:00:00,1246.0005,1289.7292,-43.7287,43.7287,3.509525076
1/6/2020,13:00:00,1255.4629,1303.1051,-47.6422,47.6422,3.794791547
1/6/2020,14:00:00,1235.3545,1309.2258,-73.8713,73.8713,5.979765322
1/6/2020,15:00:00,1207.8841,1310.0508,-102.1667,102.1667,8.458319801
1/6/2020,16:00:00,1122.1504,1309.8384,-187.688,187.688,16.72574371
1/6/2020,17:00:00,1090.6251,1297.3667,-206.7416,206.7416,18.95624812
1/6/2020,18:00:00,1133.1488,1255.2144,-122.0656,122.0656,10.77224809
1/6/2020,19:00:00,1196.1935,1228.5244,-32.3309,32.3309,2.702815222
1/6/2020,20:00:00,1171.4222,1222.9854,-51.5632,51.5632,4.401760527
1/6/2020,21:00:00,1176.6661,1219.612,-42.9459,42.9459,3.649794959
1/6/2020,22:00:00,1151.3545,1215.2688,-63.9143,63.9143,5.551226838
1/6/2020,23:00:00,1105.1677,1208.5282,-103.3605,103.3605,9.352472028
2/6/2020,0:00:00,1057.6992,1089.2073,-31.5081,31.5081,2.978928225
2/6/2020,1:00:00,1012.7808,1093.8848,-81.104,81.104,8.008050706
2/6/2020,2:00:00,1008.0553,1091.3937,-83.3384,83.3384,8.267244862
2/6/2020,3:00:00,982.3874,1081.8688,-99.4814,99.4814,10.12649389
2/6/2020,4:00:00,970.1696,1071.9132,-101.7436,101.7436,10.48719729
2/6/2020,5:00:00,968.6356,1066.8489,-98.2133,98.2133,10.13934446
2/6/2020,6:00:00,939.8227,1075.5209,-135.6982,135.6982,14.43870211
2/6/2020,7:00:00,1035.5817,1130.4688,-94.8871,94.8871,9.162686054
2/6/2020,8:00:00,1131.9607,1169.2626,-37.3019,37.3019,3.295335253
2/6/2020,9:00:00,1176.3361,1198.9418,-22.6057,22.6057,1.92170418
2/6/2020,10:00:00,1236.147,1236.5048,-0.3578,0.3578,0.028944778
2/6/2020,11:00:00,1248.7791,1269.9148,-21.1357,21.1357,1.692509107
2/6/2020,12:00:00,1220.2566,1291.4818,-71.2252,71.2252,5.836903484
2/6/2020,13:00:00,1193.2145,1301.8024,-108.5879,108.5879,9.100450925
2/6/2020,14:00:00,1154.7381,1303.9637,-149.2256,149.2256,12.92289568
2/6/2020,15:00:00,1127.3683,1301.5225,-174.1542,174.1542,15.4478532
2/6/2020,16:00:00,1063.5344,1293.2344,-229.7,229.7,21.59779693
2/6/2020,17:00:00,1028.2775,1272.2902,-244.0127,244.0127,23.73023819
2/6/2020,18:00:00,1095.1016,1232.727,-137.6254,137.6254,12.56736361
2/6/2020,19:00:00,1117.3082,1214.4893,-97.1811,97.1811,8.69778813
2/6/2020,20:00:00,1095.0507,1207.1244,-112.0737,112.0737,10.23456722
2/6/2020,21:00:00,1093.1023,1198.388,-105.2857,105.2857,9.631824944
2/6/2020,22:00:00,1058.0267,1191.1901,-133.1634,133.1634,12.58601508
2/6/2020,23:00:00,1032.3354,1186.624,-154.2886,154.2886,14.94558842
3/6/2020,0:00:00,1018.7213,1069.5569,-50.8356,50.8356,4.990138127
3/6/2020,1:00:00,970.7799,1067.8395,-97.0596,97.0596,9.998105647
3/6/2020,2:00:00,945.3735,1065.2312,-119.8577,119.8577,12.67834353
3/6/2020,3:00:00,928.4149,1060.9524,-132.5375,132.5375,14.27567567
3/6/2020,4:00:00,916.6217,1056.3922,-139.7705,139.7705,15.24843891
3/6/2020,5:00:00,925.9476,1055.8558,-129.9082,129.9082,14.02975719
3/6/2020,6:00:00,893.7315,1070.6149,-176.8834,176.8834,19.79155932
3/6/2020,7:00:00,992.5719,1127.0339,-134.462,134.462,13.54682719
3/6/2020,8:00:00,1114.504,1182.1724,-67.6684,67.6684,6.071615714
3/6/2020,9:00:00,1174.6144,1238.861,-64.2466,64.2466,5.469590701
3/6/2020,10:00:00,1197.737,1291.8496,-94.1126,94.1126,7.857534667
3/6/2020,11:00:00,1246.6983,1336.9518,-90.2535,90.2535,7.239401867
3/6/2020,12:00:00,1226.5028,1371.9664,-145.4636,145.4636,11.86003
3/6/2020,13:00:00,1226.2446,1386.8442,-160.5996,160.5996,13.09686501
3/6/2020,14:00:00,1212.8752,1367.6656,-154.7904,154.7904,12.76226936
3/6/2020,15:00:00,1167.3711,1337.4384,-170.0673,170.0673,14.56840074
3/6/2020,16:00:00,1095.5407,1304.1338,-208.5931,208.5931,19.04019632
3/6/2020,17:00:00,1037.6952,1267.0911,-229.3959,229.3959,22.10628901
3/6/2020,18:00:00,1106.8383,1225.875,-119.0367,119.0367,10.75466037
3/6/2020,19:00:00,1182.0181,1208.5487,-26.5306,26.5306,2.244517237
3/6/2020,20:00:00,1175.6501,1204.9058,-29.2557,29.2557,2.488469996
3/6/2020,21:00:00,1174.8075,1203.798,-28.9905,28.9905,2.467680875
3/6/2020,22:00:00,1145.8416,1205.0553,-59.2137,59.2137,5.167703808
3/6/2020,23:00:00,1103.4637,1205.0846,-101.6209,101.6209,9.209265334
4/6/2020,0:00:00,1068.8388,1087.1353,-18.2965,18.2965,1.711810986
4/6/2020,1:00:00,1044.7014,1086.1917,-41.4903,41.4903,3.971498459
4/6/2020,2:00:00,1010.2389,1085.9806,-75.7417,75.7417,7.497404822
4/6/2020,3:00:00,995.739,1088.6388,-92.8998,92.8998,9.329733997
4/6/2020,4:00:00,974.4224,1093.4597,-119.0373,119.0373,12.21619084
4/6/2020,5:00:00,977.8256,1097.3987,-119.5731,119.5731,12.22846896
4/6/2020,6:00:00,962.1388,1113.6318,-151.493,151.493,15.7454413
4/6/2020,7:00:00,1047.3357,1168.7614,-121.4257,121.4257,11.59377075
4/6/2020,8:00:00,1150.7378,1206.3066,-55.5688,55.5688,4.828971465
4/6/2020,9:00:00,1180.8868,1237.7385,-56.8517,56.8517,4.814322592
4/6/2020,10:00:00,1222.1628,1278.874,-56.7112,56.7112,4.640232872
4/6/2020,11:00:00,1261.4246,1314.7078,-53.2832,53.2832,4.224049539
4/6/2020,12:00:00,1254.7622,1339.0385,-84.2763,84.2763,6.716515687
4/6/2020,13:00:00,1291.7854,1350.285,-58.4996,58.4996,4.528585011
4/6/2020,14:00:00,1281.0735,1353.4458,-72.3723,72.3723,5.649347988
4/6/2020,15:00:00,1237.9992,1346.3477,-108.3485,108.3485,8.751903878
4/6/2020,16:00:00,1179.3344,1330.0764,-150.742,150.742,12.78195565
4/6/2020,17:00:00,1104.2681,1307.5831,-203.315,203.315,18.41174258
4/6/2020,18:00:00,1141.142,1257.0035,-115.8615,115.8615,10.15311854
4/6/2020,19:00:00,1242.7751,1222.7186,20.0565,20.0565,1.613847912
4/6/2020,20:00:00,1240.4998,1216.5437,23.9561,23.9561,1.931165164
4/6/2020,21:00:00,1219.7334,1215.4241,4.3093,4.3093,0.353298516
4/6/2020,22:00:00,1183.5336,1213.6539,-30.1203,30.1203,2.544946759
4/6/2020,23:00:00,1140.0477,1210.5387,-70.491,70.491,6.183162336
5/6/2020,0:00:00,1086.9376,1094.4855,-7.5479,7.5479,0.694418888
5/6/2020,1:00:00,1056.9923,1095.9685,-38.9762,38.9762,3.687463002
5/6/2020,2:00:00,1039.2743,1098.9724,-59.6981,59.6981,5.744210167
5/6/2020,3:00:00,1007.085,1099.4061,-92.3211,92.3211,9.167160667
5/6/2020,4:00:00,998.874,1093.8114,-94.9374,94.9374,9.504442002
5/6/2020,5:00:00,993.2538,1089.6146,-96.3608,96.3608,9.701528451
5/6/2020,6:00:00,954.2009,1100.4788,-146.2779,146.2779,15.32988493
5/6/2020,7:00:00,1055.8883,1173.3098,-117.4215,117.4215,11.12063653
5/6/2020,8:00:00,1187.7005,1226.9681,-39.2676,39.2676,3.30618704
5/6/2020,9:00:00,1215.7466,1262.7242,-46.9776,46.9776,3.864094705
5/6/2020,10:00:00,1248.6375,1292.3655,-43.728,43.728,3.502057242
5/6/2020,11:00:00,1253.5511,1318.3623,-64.8112,64.8112,5.170208059
5/6/2020,12:00:00,1251.8404,1335.9597,-84.1193,84.1193,6.719650524
5/6/2020,13:00:00,1247.959,1346.1849,-98.2259,98.2259,7.870923644
5/6/2020,14:00:00,1233.1954,1348.5105,-115.3151,115.3151,9.35091876
5/6/2020,15:00:00,1213.7369,1350.2719,-136.535,136.535,11.24914304
5/6/2020,16:00:00,1171.6055,1347.1755,-175.57,175.57,14.98541958
5/6/2020,17:00:00,1103.2743,1338.1637,-234.8894,234.8894,21.29020861
5/6/2020,18:00:00,1137.0626,1311.6495,-174.5869,174.5869,15.35420301
5/6/2020,19:00:00,1204.9858,1289.6985,-84.7127,84.7127,7.03018243
5/6/2020,20:00:00,1215.0121,1279.4044,-64.3923,64.3923,5.299724999
5/6/2020,21:00:00,1204.0271,1272.6199,-68.5928,68.5928,5.696948183
5/6/2020,22:00:00,1184.0477,1260.0896,-76.0419,76.0419,6.422199038
5/6/2020,23:00:00,1110.5721,1244.0337,-133.4616,133.4616,12.01737375
6/6/2020,0:00:00,1072.9426,1116.8585,-43.9159,43.9159,4.093033495
6/6/2020,1:00:00,1042.4426,1109.4526,-67.01,67.01,6.428171681
6/6/2020,2:00:00,1013.6931,1102.3105,-88.6174,88.6174,8.742034448
6/6/2020,3:00:00,990.4399,1097.3752,-106.9353,106.9353,10.79674799
6/6/2020,4:00:00,968.8912,1094.717,-125.8258,125.8258,12.98657682
6/6/2020,5:00:00,959.2987,1091.716,-132.4173,132.4173,13.80355253
6/6/2020,6:00:00,916.1179,1098.8142,-182.6963,182.6963,19.94244409
6/6/2020,7:00:00,996.8138,1152.1062,-155.2924,155.2924,15.57887742
6/6/2020,8:00:00,1080.6906,1195.2843,-114.5937,114.5937,10.60374727
6/6/2020,9:00:00,1129.6132,1226.7015,-97.0883,97.0883,8.594826973
6/6/2020,10:00:00,1160.0837,1266.1342,-106.0505,106.0505,9.141624867
6/6/2020,11:00:00,1139.9285,1305.2885,-165.36,165.36,14.50617297
6/6/2020,12:00:00,1140.8702,1335.0352,-194.165,194.165,17.01902635
6/6/2020,13:00:00,1172.0013,1350.5034,-178.5021,178.5021,15.23053771
6/6/2020,14:00:00,1144.3102,1356.3912,-212.081,212.081,18.53352351
6/6/2020,15:00:00,1148.1582,1355.7728,-207.6146,207.6146,18.08240363
6/6/2020,16:00:00,1102.5807,1352.3541,-249.7734,249.7734,22.6535255
6/6/2020,17:00:00,1091.068,1328.8865,-237.8185,237.8185,21.79685409
6/6/2020,18:00:00,1171.2115,1282.7513,-111.5398,111.5398,9.523454987
6/6/2020,19:00:00,1253.7729,1253.7563,0.0166,0.0166,0.001324004
6/6/2020,20:00:00,1279.9115,1241.928,37.9835,37.9835,2.967666124
6/6/2020,21:00:00,1264.2744,1230.5203,33.7541,33.7541,2.669839712
6/6/2020,22:00:00,1219.5921,1222.981,-3.3889,3.3889,0.277871593
6/6/2020,23:00:00,1215.8999,1217.9885,-2.0886,2.0886,0.171774009
7/6/2020,0:00:00,1184.3851,1095.4087,88.9764,88.9764,7.512455197
7/6/2020,1:00:00,1125.1411,1085.5498,39.5913,39.5913,3.518785333
7/6/2020,2:00:00,1093.5035,1076.5906,16.9129,16.9129,1.546670861
7/6/2020,3:00:00,1050.8014,1071.9073,-21.1059,21.1059,2.00855271
7/6/2020,4:00:00,1031.8239,1070.6178,-38.7939,38.7939,3.759740398
7/6/2020,5:00:00,998.5796,1070.4742,-71.8946,71.8946,7.199686435
7/6/2020,6:00:00,931.8581,1083.0265,-151.1684,151.1684,16.2222553
7/6/2020,7:00:00,928.7939,1151.5728,-222.7789,222.7789,23.98582721
7/6/2020,8:00:00,972.3107,1205.4949,-233.1842,233.1842,23.98247803
7/6/2020,9:00:00,995.324,1266.5137,-271.1897,271.1897,27.24637405
7/6/2020,10:00:00,1008.7932,1319.564,-310.7708,310.7708,30.80619497
7/6/2020,11:00:00,1024.2283,1365.4926,-341.2643,341.2643,33.31916332
7/6/2020,12:00:00,1051.9035,1402.4912,-350.5877,350.5877,33.32888426
7/6/2020,13:00:00,1087.0898,1423.5718,-336.482,336.482,30.95254872
7/6/2020,14:00:00,1129.177,1446.1969,-317.0199,317.0199,28.07530617
7/6/2020,15:00:00,1089.9481,1444.4429,-354.4948,354.4948,32.52400734
7/6/2020,16:00:00,1067.3658,1433.8264,-366.4606,366.4606,34.333178
7/6/2020,17:00:00,1063.4649,1404.2819,-340.817,340.817,32.0477902
7/6/2020,18:00:00,1125.2433,1359.4391,-234.1958,234.1958,20.81290331
7/6/2020,19:00:00,1204.5509,1328.762,-124.2111,124.2111,10.31181829
7/6/2020,20:00:00,1229.3047,1313.9398,-84.6351,84.6351,6.884794307
7/6/2020,21:00:00,1238.7366,1300.7078,-61.9712,61.9712,5.002774601
7/6/2020,22:00:00,1217.5198,1288.497,-70.9772,70.9772,5.82965468
7/6/2020,23:00:00,1170.8324,1276.2612,-105.4288,105.4288,9.004602196
8/6/2020,0:00:00,1092.3682,1124.2878,-31.9196,31.9196,2.922055036
8/6/2020,1:00:00,1076.5,1115.5779,-39.0779,39.0779,3.630088249
8/6/2020,2:00:00,1044.5562,1111.3224,-66.7662,66.7662,6.391824585
8/6/2020,3:00:00,1019.8899,1109.3472,-89.4573,89.4573,8.771270311
8/6/2020,4:00:00,996.4884,1106.3578,-109.8694,109.8694,11.0256577
8/6/2020,5:00:00,1009.1204,1102.8644,-93.744,93.744,9.289674453
8/6/2020,6:00:00,984.1458,1107.0846,-122.9388,122.9388,12.49192955
8/6/2020,7:00:00,1103.9994,1160.3883,-56.3889,56.3889,5.107692993
8/6/2020,8:00:00,1204.641,1205.8319,-1.1909,1.1909,0.098859328
8/6/2020,9:00:00,1225.4969,1248.8899,-23.393,23.393,1.908858358
8/6/2020,10:00:00,1295.1588,1294.2748,0.884,0.884,0.068254179
8/6/2020,11:00:00,1339.4065,1335.7898,3.6167,3.6167,0.270022581
8/6/2020,12:00:00,1353.5474,1367.3813,-13.8339,13.8339,1.022047695
8/6/2020,13:00:00,1347.2345,1385.2089,-37.9744,37.9744,2.818692663
8/6/2020,14:00:00,1336.2887,1390.2189,-53.9302,53.9302,4.035819505
8/6/2020,15:00:00,1271.6248,1385.0784,-113.4536,113.4536,8.921939868
8/6/2020,16:00:00,1191.3188,1377.4747,-186.1559,186.1559,15.62603562
8/6/2020,17:00:00,1117.4721,1346.9368,-229.4647,229.4647,20.53426658
8/6/2020,18:00:00,1166.0347,1293.6755,-127.6408,127.6408,10.9465696
8/6/2020,19:00:00,1241.1572,1269.4518,-28.2946,28.2946,2.27969511
8/6/2020,20:00:00,1236.8651,1245.0565,-8.1914,8.1914,0.662271092
8/6/2020,21:00:00,1223.9184,1233.1578,-9.2394,9.2394,0.754903268
8/6/2020,22:00:00,1207.1658,1226.2677,-19.1019,19.1019,1.582375843
8/6/2020,23:00:00,1148.3638,1221.5142,-73.1504,73.1504,6.369967427
9/6/2020,0:00:00,1065.9301,1102.5391,-36.609,36.609,3.434465356
9/6/2020,1:00:00,1050.0969,1098.7937,-48.6968,48.6968,4.637362514
9/6/2020,2:00:00,1026.4353,1095.6285,-69.1932,69.1932,6.741116561
9/6/2020,3:00:00,1005.7057,1095.2329,-89.5272,89.5272,8.901928268
9/6/2020,4:00:00,991.4895,1096.6484,-105.1589,105.1589,10.60615367
9/6/2020,5:00:00,985.3694,1097.7357,-112.3663,112.3663,11.4034696
9/6/2020,6:00:00,973.9009,1109.7955,-135.8946,135.8946,13.95363738
9/6/2020,7:00:00,1042.6175,1180.7391,-138.1216,138.1216,13.24758121
9/6/2020,8:00:00,1159.3034,1238.4448,-79.1414,79.1414,6.826633994
9/6/2020,9:00:00,1224.4235,1289.6721,-65.2486,65.2486,5.328924184
9/6/2020,10:00:00,1269.8072,1342.2622,-72.455,72.455,5.705984342
9/6/2020,11:00:00,1296.9908,1370.9319,-73.9411,73.9411,5.700973361
9/6/2020,12:00:00,1304.295,1381.4985,-77.2035,77.2035,5.919174727
9/6/2020,13:00:00,1288.8669,1377.9231,-89.0562,89.0562,6.90965064
9/6/2020,14:00:00,1246.0642,1377.6974,-131.6332,131.6332,10.56391797
9/6/2020,15:00:00,1152.7359,1372.5424,-219.8065,219.8065,19.06824451
9/6/2020,16:00:00,1104.4116,1364.0168,-259.6052,259.6052,23.50620004
